,Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
27330,Jamaica,JAM,1880,0.0,,,,,,,
27331,Jamaica,JAM,1881,0.0,,,,,,,
27332,Jamaica,JAM,1882,0.0,,,,,,,
27333,Jamaica,JAM,1883,0.0,,,,,,,
27334,Jamaica,JAM,1884,0.0,,,,,,,
27335,Jamaica,JAM,1885,0.0,,,,,,,
27336,Jamaica,JAM,1886,0.0,,,,,,,
27337,Jamaica,JAM,1887,0.0,,,,,,,
27338,Jamaica,JAM,1888,0.0,,,,,,,
27339,Jamaica,JAM,1889,0.0,,,,,,,
27340,Jamaica,JAM,1890,0.0,,,,,,,
27341,Jamaica,JAM,1891,0.0,,,,,,,
27342,Jamaica,JAM,1892,0.0,,,,,,,
27343,Jamaica,JAM,1893,0.0,,,,,,,
27344,Jamaica,JAM,1894,0.0,,,,,,,
27345,Jamaica,JAM,1895,0.0,,,,,,,
27346,Jamaica,JAM,1896,0.0,,,,,,,
27347,Jamaica,JAM,1897,0.0,,,,,,,
27348,Jamaica,JAM,1898,0.0,,,,,,,
27349,Jamaica,JAM,1899,0.0,,,,,,,
27350,Jamaica,JAM,1900,0.0,,,,,,,
27351,Jamaica,JAM,1901,0.0,,,,,,,
27352,Jamaica,JAM,1902,0.0,,,,,,,
27353,Jamaica,JAM,1903,0.0,,,,,,,
27354,Jamaica,JAM,1904,0.0,,,,,,,
27355,Jamaica,JAM,1905,0.0,,,,,,,
27356,Jamaica,JAM,1906,0.0,,,,,,,
27357,Jamaica,JAM,1907,0.0,,,,,,,
27358,Jamaica,JAM,1908,0.0,,,,,,,
27359,Jamaica,JAM,1909,0.0,,,,,,,
27360,Jamaica,JAM,1910,0.0,,,,,,,
27361,Jamaica,JAM,1911,0.0,,,,,,,
27362,Jamaica,JAM,1912,0.0,,,,,,,
27363,Jamaica,JAM,1913,0.0,,,,,,,
27364,Jamaica,JAM,1914,0.0,,,,,,,
27365,Jamaica,JAM,1915,0.0,,,,,,,
27366,Jamaica,JAM,1916,0.0,,,,,,,
27367,Jamaica,JAM,1917,0.0,,,,,,,
27368,Jamaica,JAM,1918,0.0,,,,,,,
27369,Jamaica,JAM,1919,0.0,,,,,,,
27370,Jamaica,JAM,1920,0.0,,,,,,,
27371,Jamaica,JAM,1921,0.0,,,,,,,
27372,Jamaica,JAM,1922,0.0,,,,,,,
27373,Jamaica,JAM,1923,0.0,,,,,,,
27374,Jamaica,JAM,1924,0.0,,,,,,,
27375,Jamaica,JAM,1925,0.0,,,,,,,
27376,Jamaica,JAM,1926,0.0,,,,,,,
27377,Jamaica,JAM,1927,0.0,,,,,,,
27378,Jamaica,JAM,1928,0.0,,,,,,,
27379,Jamaica,JAM,1929,0.0,,,,,,,
27380,Jamaica,JAM,1930,0.0,,,,,,,
27381,Jamaica,JAM,1931,0.0,,,,,,,
27382,Jamaica,JAM,1932,0.0,,,,,,,
27383,Jamaica,JAM,1933,0.0,,,,,,,
27384,Jamaica,JAM,1934,0.0,,,,,,,
27385,Jamaica,JAM,1935,0.0,,,,,,,
27386,Jamaica,JAM,1936,0.0,,,,,,,
27387,Jamaica,JAM,1937,0.0,,,,,,,
27388,Jamaica,JAM,1938,0.0,,,,,,,
27389,Jamaica,JAM,1939,0.0,,,,,,,
27390,Jamaica,JAM,1940,0.0,,,,,,,
27391,Jamaica,JAM,1941,0.0,,,,,,,
27392,Jamaica,JAM,1942,0.0,,,,,,,
27393,Jamaica,JAM,1943,0.0,,,,,,,
27394,Jamaica,JAM,1944,0.0,,,,,,,
27395,Jamaica,JAM,1945,0.0,,,,,,,
27396,Jamaica,JAM,1946,0.0,,,,,,,
27397,Jamaica,JAM,1947,0.0,,,,,,,
27398,Jamaica,JAM,1948,0.0,,,,,,,
27399,Jamaica,JAM,1949,0.0,,,,,,,
27400,Jamaica,JAM,1950,0.271136,0.043382,0.227754,0.0,0.0,0.0,,0.192641
27401,Jamaica,JAM,1951,0.520288,0.065952,0.454336,0.0,0.0,0.0,,0.359217
27402,Jamaica,JAM,1952,0.563959,0.025648,0.501968,0.0,0.036343,0.0,,0.380466
27403,Jamaica,JAM,1953,0.615136,0.029312,0.534944,0.0,0.05088,0.0,,0.407377
27404,Jamaica,JAM,1954,0.791038,0.03664,0.707152,0.0,0.047246,0.0,,0.515933
27405,Jamaica,JAM,1955,0.98517,0.040304,0.890352,0.0,0.054514,0.0,,0.634414
27406,Jamaica,JAM,1956,1.259881,0.032976,1.161488,0.0,0.065417,0.0,,0.802448
27407,Jamaica,JAM,1957,1.604238,0.003664,1.527888,0.0,0.072686,0.0,,1.011237
27408,Jamaica,JAM,1958,1.354969,0.003654,1.264327,0.0,0.086988,0.0,,0.844862
27409,Jamaica,JAM,1959,1.838526,0.003664,1.736736,0.0,0.098126,0.0,,1.13346
27410,Jamaica,JAM,1960,1.468402,0.0,1.363008,0.0,0.105394,0.0,,0.894096
27411,Jamaica,JAM,1961,2.127922,0.003664,2.018864,0.0,0.105394,0.0,,1.278989
27412,Jamaica,JAM,1962,2.11699,0.003664,2.0152,0.0,0.098126,0.0,,1.257298
27413,Jamaica,JAM,1963,2.395454,0.003664,2.293664,0.0,0.098126,0.0,,1.405892
27414,Jamaica,JAM,1964,4.062248,0.003661,3.920609,0.0,0.137978,0.0,,2.354679
27415,Jamaica,JAM,1965,2.988577,0.00366,2.832465,0.0,0.152453,0.0,,1.710714
27416,Jamaica,JAM,1966,3.516015,0.00366,3.338091,0.0,0.174264,0.0,,1.987794
27417,Jamaica,JAM,1967,3.864153,0.003664,3.693312,0.0,0.167177,0.0,,2.158045
27418,Jamaica,JAM,1968,3.878512,0.003664,3.671328,0.0,0.20352,0.0,,2.140212
27419,Jamaica,JAM,1969,4.266897,0.003661,4.059891,0.0,0.203345,0.0,,2.325773
27420,Jamaica,JAM,1970,4.988584,0.003667,4.7667,0.0,0.218217,0.0,,2.683346
27421,Jamaica,JAM,1971,5.747217,0.003664,5.53264,0.0,0.210913,0.0,,3.047074
27422,Jamaica,JAM,1972,6.282311,0.003664,6.071248,0.0,0.207399,0.0,,3.280068
27423,Jamaica,JAM,1973,8.290351,0.003664,8.086448,0.0,0.200239,0.0,,4.26169
27424,Jamaica,JAM,1974,7.59431,0.003662,7.390387,0.0,0.200261,0.0,,3.845454
27425,Jamaica,JAM,1975,8.180667,0.003664,7.976528,0.0,0.200475,0.0,,4.084016
27426,Jamaica,JAM,1976,7.275862,0.003662,7.089934,0.0,0.182266,0.0,,3.585076
27427,Jamaica,JAM,1977,7.440922,0.0,7.276704,0.0,0.164218,0.0,,3.621015
27428,Jamaica,JAM,1978,9.111866,0.0,8.965808,0.0,0.146058,0.0,,4.379683
27429,Jamaica,JAM,1979,8.529469,0.003662,8.412594,0.0,0.113213,0.0,,4.048279
27430,Jamaica,JAM,1980,8.445355,0.003664,8.368576,0.0,0.073115,0.0,,3.954658
27431,Jamaica,JAM,1981,7.408473,0.003664,7.324336,0.0,0.080473,0.0,,3.419311
27432,Jamaica,JAM,1982,6.214029,0.0,6.107888,0.0,0.106141,0.0,,2.825064
27433,Jamaica,JAM,1983,6.444906,0.0,6.305744,0.0,0.139162,0.0,,2.886491
27434,Jamaica,JAM,1984,5.140603,0.0,5.008688,0.0,0.131915,0.0,,2.270489
27435,Jamaica,JAM,1985,5.041745,0.0,4.920752,0.0,0.120993,0.0,,2.199685
27436,Jamaica,JAM,1986,4.547176,0.0,4.426112,0.0,0.121064,0.0,,1.963484
27437,Jamaica,JAM,1987,5.379035,0.0,5.224864,0.0,0.154171,0.0,,2.302428
27438,Jamaica,JAM,1988,4.525484,0.0,4.34184,0.0,0.183644,0.0,,1.921809
27439,Jamaica,JAM,1989,6.724091,0.0,6.507264,0.0,0.216827,0.0,,2.833147
27440,Jamaica,JAM,1990,7.527165,0.139164,7.166947,0.0,0.221054,0.0,,3.146769
27441,Jamaica,JAM,1991,7.750991,0.135568,7.423264,0.0,0.192159,0.0,,3.213689
27442,Jamaica,JAM,1992,7.708731,0.175872,7.295024,0.0,0.237835,0.0,,3.166357
27443,Jamaica,JAM,1993,8.000958,0.14656,7.628448,0.0,0.22595,0.0,,3.253662
27444,Jamaica,JAM,1994,8.18861,0.139232,7.826304,0.0,0.223074,0.0,,3.2963
27445,Jamaica,JAM,1995,9.173406,0.14656,8.764288,0.0,0.262558,0.0,,3.655658
27446,Jamaica,JAM,1996,9.687622,0.168608,9.247782,0.0,0.271232,0.0,,3.824725
27447,Jamaica,JAM,1997,10.068187,0.179471,9.651133,0.0,0.237583,0.0,,3.940653
27448,Jamaica,JAM,1998,9.694035,0.186864,9.244272,0.0,0.262899,0.0,,3.762384
27449,Jamaica,JAM,1999,9.958188,0.190528,9.5264,0.0,0.24126,0.0,,3.835573
27450,Jamaica,JAM,2000,10.31399,0.190528,9.848832,0.0,0.27463,0.0,,3.948384
27451,Jamaica,JAM,2001,10.57644,0.13928,10.171129,0.0,0.266031,0.0,,4.028499
27452,Jamaica,JAM,2002,10.20258,0.234412,9.691455,0.0,0.276713,0.0,,3.867186
27453,Jamaica,JAM,2003,10.66706,0.22709,10.127461,0.0,0.31251,0.0,,4.023746
27454,Jamaica,JAM,2004,10.574223,0.175872,10.083328,0.0,0.315023,0.0,,3.969267
27455,Jamaica,JAM,2005,10.416539,0.153888,9.980736,0.0,0.281915,0.0,,3.891323
27456,Jamaica,JAM,2006,11.57721,0.073303,11.189736,0.0,0.31417,0.0,,4.304339
27457,Jamaica,JAM,2007,10.749231,0.095264,10.383776,0.0,0.270191,0.0,,3.979397
27458,Jamaica,JAM,2008,10.779635,0.12824,10.3508,0.0,0.300595,0.0,,3.975711
27459,Jamaica,JAM,2009,7.933788,0.135568,7.412272,0.0,0.385948,0.0,,2.914261
27460,Jamaica,JAM,2010,7.677295,0.113584,7.2364,0.0,0.327311,0.0,,2.808188
27461,Jamaica,JAM,2011,8.255605,0.212512,7.716384,0.0,0.326709,0.0,,3.006226
27462,Jamaica,JAM,2012,7.912829,0.194192,7.379296,0.0,0.339341,0.0,,2.867157
27463,Jamaica,JAM,2013,8.492241,0.234598,7.895683,0.0,0.36196,0.0,,3.062332
27464,Jamaica,JAM,2014,7.697454,0.2748,7.009232,0.0,0.413422,0.0,,2.764351
27465,Jamaica,JAM,2015,7.998908,0.267596,7.313078,0.0,0.418234,0.0,,2.862432
27466,Jamaica,JAM,2016,8.163432,0.25648,7.49288,0.01832,0.395752,0.0,,2.912708
27467,Jamaica,JAM,2017,7.797546,0.216176,7.020224,0.20152,0.359626,0.0,,2.776532
27468,Jamaica,JAM,2018,8.086434,0.230832,7.349984,0.186864,0.318754,0.0,,2.875856
27469,Jamaica,JAM,2019,7.823415,0.267598,6.748606,0.472879,0.334332,0.0,,2.7804
27470,Jamaica,JAM,2020,6.943511,0.364765,5.759257,0.439123,0.380366,0.0,,2.461857
27471,Jamaica,JAM,2021,7.689743,0.370658,6.344618,0.572235,0.402231,0.0,,2.719439
27472,Japan,JPN,1750,0.0,,,,,,,
27473,Japan,JPN,1751,0.0,,,,,,,
27474,Japan,JPN,1752,0.0,,,,,,,
27475,Japan,JPN,1753,0.0,,,,,,,
27476,Japan,JPN,1754,0.0,,,,,,,
27477,Japan,JPN,1755,0.0,,,,,,,
27478,Japan,JPN,1756,0.0,,,,,,,
27479,Japan,JPN,1757,0.0,,,,,,,
27480,Japan,JPN,1758,0.0,,,,,,,
27481,Japan,JPN,1759,0.0,,,,,,,
27482,Japan,JPN,1760,0.0,,,,,,,
27483,Japan,JPN,1761,0.0,,,,,,,
27484,Japan,JPN,1762,0.0,,,,,,,
27485,Japan,JPN,1763,0.0,,,,,,,
27486,Japan,JPN,1764,0.0,,,,,,,
27487,Japan,JPN,1765,0.0,,,,,,,
27488,Japan,JPN,1766,0.0,,,,,,,
27489,Japan,JPN,1767,0.0,,,,,,,
27490,Japan,JPN,1768,0.0,,,,,,,
27491,Japan,JPN,1769,0.0,,,,,,,
27492,Japan,JPN,1770,0.0,,,,,,,
27493,Japan,JPN,1771,0.0,,,,,,,
27494,Japan,JPN,1772,0.0,,,,,,,
27495,Japan,JPN,1773,0.0,,,,,,,
27496,Japan,JPN,1774,0.0,,,,,,,
27497,Japan,JPN,1775,0.0,,,,,,,
27498,Japan,JPN,1776,0.0,,,,,,,
27499,Japan,JPN,1777,0.0,,,,,,,
27500,Japan,JPN,1778,0.0,,,,,,,
27501,Japan,JPN,1779,0.0,,,,,,,
27502,Japan,JPN,1780,0.0,,,,,,,
27503,Japan,JPN,1781,0.0,,,,,,,
27504,Japan,JPN,1782,0.0,,,,,,,
27505,Japan,JPN,1783,0.0,,,,,,,
27506,Japan,JPN,1784,0.0,,,,,,,
27507,Japan,JPN,1785,0.0,,,,,,,
27508,Japan,JPN,1786,0.0,,,,,,,
27509,Japan,JPN,1787,0.0,,,,,,,
27510,Japan,JPN,1788,0.0,,,,,,,
27511,Japan,JPN,1789,0.0,,,,,,,
27512,Japan,JPN,1790,0.0,,,,,,,
27513,Japan,JPN,1791,0.0,,,,,,,
27514,Japan,JPN,1792,0.0,,,,,,,
27515,Japan,JPN,1793,0.0,,,,,,,
27516,Japan,JPN,1794,0.0,,,,,,,
27517,Japan,JPN,1795,0.0,,,,,,,
27518,Japan,JPN,1796,0.0,,,,,,,
27519,Japan,JPN,1797,0.0,,,,,,,
27520,Japan,JPN,1798,0.0,,,,,,,
27521,Japan,JPN,1799,0.0,,,,,,,
27522,Japan,JPN,1800,0.0,,,,,,,
27523,Japan,JPN,1801,0.0,,,,,,,
27524,Japan,JPN,1802,0.0,,,,,,,
27525,Japan,JPN,1803,0.0,,,,,,,
27526,Japan,JPN,1804,0.0,,,,,,,
27527,Japan,JPN,1805,0.0,,,,,,,
27528,Japan,JPN,1806,0.0,,,,,,,
27529,Japan,JPN,1807,0.0,,,,,,,
27530,Japan,JPN,1808,0.0,,,,,,,
27531,Japan,JPN,1809,0.0,,,,,,,
27532,Japan,JPN,1810,0.0,,,,,,,
27533,Japan,JPN,1811,0.0,,,,,,,
27534,Japan,JPN,1812,0.0,,,,,,,
27535,Japan,JPN,1813,0.0,,,,,,,
27536,Japan,JPN,1814,0.0,,,,,,,
27537,Japan,JPN,1815,0.0,,,,,,,
27538,Japan,JPN,1816,0.0,,,,,,,
27539,Japan,JPN,1817,0.0,,,,,,,
27540,Japan,JPN,1818,0.0,,,,,,,
27541,Japan,JPN,1819,0.0,,,,,,,
27542,Japan,JPN,1820,0.0,,,,,,,
27543,Japan,JPN,1821,0.0,,,,,,,
27544,Japan,JPN,1822,0.0,,,,,,,
27545,Japan,JPN,1823,0.0,,,,,,,
27546,Japan,JPN,1824,0.0,,,,,,,
27547,Japan,JPN,1825,0.0,,,,,,,
27548,Japan,JPN,1826,0.0,,,,,,,
27549,Japan,JPN,1827,0.0,,,,,,,
27550,Japan,JPN,1828,0.0,,,,,,,
27551,Japan,JPN,1829,0.0,,,,,,,
27552,Japan,JPN,1830,0.0,,,,,,,
27553,Japan,JPN,1831,0.0,,,,,,,
27554,Japan,JPN,1832,0.0,,,,,,,
27555,Japan,JPN,1833,0.0,,,,,,,
27556,Japan,JPN,1834,0.0,,,,,,,
27557,Japan,JPN,1835,0.0,,,,,,,
27558,Japan,JPN,1836,0.0,,,,,,,
27559,Japan,JPN,1837,0.0,,,,,,,
27560,Japan,JPN,1838,0.0,,,,,,,
27561,Japan,JPN,1839,0.0,,,,,,,
27562,Japan,JPN,1840,0.0,,,,,,,
27563,Japan,JPN,1841,0.0,,,,,,,
27564,Japan,JPN,1842,0.0,,,,,,,
27565,Japan,JPN,1843,0.0,,,,,,,
27566,Japan,JPN,1844,0.0,,,,,,,
27567,Japan,JPN,1845,0.0,,,,,,,
27568,Japan,JPN,1846,0.0,,,,,,,
27569,Japan,JPN,1847,0.0,,,,,,,
27570,Japan,JPN,1848,0.0,,,,,,,
27571,Japan,JPN,1849,0.0,,,,,,,
27572,Japan,JPN,1850,0.0,,,,,,,
27573,Japan,JPN,1851,0.0,,,,,,,
27574,Japan,JPN,1852,0.0,,,,,,,
27575,Japan,JPN,1853,0.0,,,,,,,
27576,Japan,JPN,1854,0.0,,,,,,,
27577,Japan,JPN,1855,0.0,,,,,,,
27578,Japan,JPN,1856,0.0,,,,,,,
27579,Japan,JPN,1857,0.0,,,,,,,
27580,Japan,JPN,1858,0.0,,,,,,,
27581,Japan,JPN,1859,0.0,,,,,,,
27582,Japan,JPN,1860,0.0,,,,,,,
27583,Japan,JPN,1861,0.0,,,,,,,
27584,Japan,JPN,1862,0.0,,,,,,,
27585,Japan,JPN,1863,0.0,,,,,,,
27586,Japan,JPN,1864,0.0,,,,,,,
27587,Japan,JPN,1865,0.0,,,,,,,
27588,Japan,JPN,1866,0.0,,,,,,,
27589,Japan,JPN,1867,0.0,,,,,,,
27590,Japan,JPN,1868,0.010992,0.010992,0.0,0.0,,0.0,,0.000322
27591,Japan,JPN,1869,0.01832,0.01832,0.0,0.0,,0.0,,0.000534
27592,Japan,JPN,1870,0.01832,0.01832,0.0,0.0,,0.0,,0.000532
27593,Japan,JPN,1871,0.025648,0.022442,0.003206,0.0,,0.0,,0.00074
27594,Japan,JPN,1872,0.032976,0.029312,0.003664,0.0,,0.0,,0.000946
27595,Japan,JPN,1873,0.040304,0.029312,0.010992,0.0,,0.0,,0.001149
27596,Japan,JPN,1874,0.58624,0.575248,0.010992,0.0,,0.0,,0.016638
27597,Japan,JPN,1875,1.439952,1.41064,0.029312,0.0,,0.0,,0.040635
27598,Japan,JPN,1876,1.403312,1.374,0.029312,0.0,,0.0,,0.039294
27599,Japan,JPN,1877,1.289728,1.260416,0.029312,0.0,,0.0,,0.035808
27600,Japan,JPN,1878,1.857648,1.747728,0.10992,0.0,,0.0,,0.051154
27601,Japan,JPN,1879,2.315648,2.14737,0.168278,0.0,,0.0,,0.063343
27602,Japan,JPN,1880,2.348624,2.1984,0.150224,0.0,,0.0,,0.063809
27603,Japan,JPN,1881,2.414576,2.330304,0.084272,0.0,,0.0,,0.065062
27604,Japan,JPN,1882,2.513504,2.311984,0.20152,0.0,,0.0,,0.067181
27605,Japan,JPN,1883,2.71136,2.480216,0.231144,0.0,,0.0,,0.071794
27606,Japan,JPN,1884,2.956848,2.777312,0.179536,0.0,,0.0,,0.07753
27607,Japan,JPN,1885,3.348896,3.165896,0.183,0.0,,0.0,,0.08715
27608,Japan,JPN,1886,3.605376,3.355971,0.249405,0.0,,0.0,,0.09335
27609,Japan,JPN,1887,4.473744,4.265067,0.208677,0.0,,0.0,,0.115107
27610,Japan,JPN,1888,5.169904,4.880448,0.289456,0.0,,0.0,,0.131714
27611,Japan,JPN,1889,6.254448,5.884384,0.370064,0.0,,0.0,,0.15759
27612,Japan,JPN,1890,6.756416,6.331622,0.424794,0.0,,0.0,,0.168586
27613,Japan,JPN,1891,8.123088,7.727376,0.395712,0.0,,0.0,,0.201166
27614,Japan,JPN,1892,8.075456,7.734704,0.340752,0.0,,0.0,,0.198492
27615,Japan,JPN,1893,8.57376,8.068128,0.505632,0.0,,0.0,,0.209111
27616,Japan,JPN,1894,11.024976,10.438541,0.586435,0.0,,0.0,,0.266626
27617,Japan,JPN,1895,12.226768,11.750448,0.47632,0.0,,0.0,,0.292681
27618,Japan,JPN,1896,12.9156,12.31104,0.60456,0.0,,0.0,,0.306086
27619,Japan,JPN,1897,13.542144,12.871632,0.670512,0.0,,0.0,,0.31757
27620,Japan,JPN,1898,17.246448,16.484498,0.76195,0.0,,0.0,,0.399732
27621,Japan,JPN,1899,17.272096,16.575936,0.69616,0.0,,0.0,,0.395913
27622,Japan,JPN,1900,19.411872,18.42992,0.981952,0.0,,0.0,,0.440149
27623,Japan,JPN,1901,23.273728,22.189013,1.084715,0.0,,0.0,,0.521108
27624,Japan,JPN,1902,24.944512,23.764877,1.179635,0.0,,0.0,,0.551199
27625,Japan,JPN,1903,25.787232,24.84192,0.945312,0.0,,0.0,,0.562536
27626,Japan,JPN,1904,29.051856,27.721824,1.330032,0.0,,0.0,,0.626415
27627,Japan,JPN,1905,29.931216,28.843008,1.088208,0.0,,0.0,,0.63916
27628,Japan,JPN,1906,32.855088,31.609328,1.24576,0.0,,0.0,,0.695684
27629,Japan,JPN,1907,35.071808,33.59888,1.472928,0.0,,0.0,,0.735397
27630,Japan,JPN,1908,37.632944,36.116196,1.516748,0.0,,0.0,,0.779796
27631,Japan,JPN,1909,38.255824,36.903808,1.352016,0.0,,0.0,,0.782824
27632,Japan,JPN,1910,39.384336,38.596576,0.78776,0.0,,0.0,,0.795354
27633,Japan,JPN,1911,44.209824,43.352377,0.857447,0.0,,0.0,,0.880411
27634,Japan,JPN,1912,49.2808,48.562709,0.718091,0.0,,0.0,,0.967409
27635,Japan,JPN,1913,54.315136,53.47608,0.839056,0.0,,0.0,,1.051152
27636,Japan,JPN,1914,58.015776,56.876344,1.139432,0.0,,0.0,,1.107256
27637,Japan,JPN,1915,52.842208,51.578128,1.26408,0.0,,0.0,,0.994696
27638,Japan,JPN,1916,58.598352,57.290304,1.278736,0.029312,,0.0,,1.088885
27639,Japan,JPN,1917,67.483552,66.204747,1.234835,0.04397,,0.0,,1.239663
27640,Japan,JPN,1918,71.543264,70.4404,1.055232,0.047632,,0.0,,1.303488
27641,Japan,JPN,1919,79.193696,78.175104,0.967296,0.051296,,0.0,,1.433292
27642,Japan,JPN,1920,74.280272,73.250688,0.959968,0.069616,,0.0,,1.330758
27643,Japan,JPN,1921,66.809376,65.834752,0.916,0.058624,,0.0,,1.182676
27644,Japan,JPN,1922,71.42968,70.495408,0.875651,0.058621,,0.0,,1.248574
27645,Japan,JPN,1923,75.907088,75.090016,0.76944,0.047632,,0.0,,1.310166
27646,Japan,JPN,1924,79.347584,78.537877,0.773068,0.036638,,0.0,,1.35207
27647,Japan,JPN,1925,82.011312,81.153936,0.817072,0.040304,,0.0,,1.377832
27648,Japan,JPN,1926,82.60488,81.8025,0.762078,0.040302,,0.0,,1.365596
27649,Japan,JPN,1927,89.482208,88.668833,0.762081,0.051294,,0.0,,1.456653
27650,Japan,JPN,1928,92.390568,89.643424,0.802416,0.047632,1.897096,0.0,,1.481544
27651,Japan,JPN,1929,94.880335,91.863808,0.853712,0.051296,2.111519,0.0,,1.500227
27652,Japan,JPN,1930,86.165789,83.370656,0.864704,0.076944,1.853485,0.0,,1.342084
27653,Japan,JPN,1931,77.904004,75.137779,0.839017,0.139225,1.787984,0.0,,1.194755
27654,Japan,JPN,1932,77.980502,75.353824,0.692496,0.0916,1.842582,0.0,,1.178149
27655,Japan,JPN,1933,91.342495,88.273088,0.619216,0.084272,2.365919,0.0,,1.359628
27656,Japan,JPN,1934,101.202823,98.033869,0.78046,0.084275,2.30422,0.0,,1.48631
27657,Japan,JPN,1935,106.382481,102.441776,0.963632,0.07328,2.903793,0.0,,1.536475
27658,Japan,JPN,1936,116.849074,112.613174,1.080846,0.073278,3.081776,0.0,,1.665205
27659,Japan,JPN,1937,125.430964,121.26753,1.084512,0.095261,2.98366,0.0,,1.759743
27660,Japan,JPN,1938,131.735124,127.833405,1.08085,0.091597,2.729271,0.0,,1.832735
27661,Japan,JPN,1939,127.746841,124.15108,0.989252,0.098925,2.507584,0.0,,1.765337
27662,Japan,JPN,1940,153.24428,150.125072,0.916,0.102592,2.100616,0.0,,2.100186
27663,Japan,JPN,1941,154.604564,150.832314,0.791405,0.098926,2.881919,0.0,,2.08911
27664,Japan,JPN,1942,147.791833,144.81601,0.725454,0.098926,2.151443,0.0,,1.969796
27665,Japan,JPN,1943,150.637473,147.94859,0.747474,0.08061,1.860799,0.0,,1.981942
27666,Japan,JPN,1944,138.732713,136.48406,0.703469,0.080606,1.464578,0.0,,1.797568
27667,Japan,JPN,1945,76.635163,75.306192,0.67784,0.07328,0.577851,0.0,,1.005394
27668,Japan,JPN,1946,52.70656,51.592784,0.589904,0.065952,0.45792,0.0,,0.682736
27669,Japan,JPN,1947,70.032368,68.795264,0.556928,0.069616,0.61056,0.0,,0.896483
27670,Japan,JPN,1948,88.08237,86.583984,0.487312,0.0916,0.919474,0.0,,1.098901
27671,Japan,JPN,1949,98.420107,96.103056,0.593568,0.102592,1.620891,0.0,,1.20067
27672,Japan,JPN,1950,102.540986,95.729328,4.47008,0.135568,2.20601,0.0,,1.215617
27673,Japan,JPN,1951,123.457651,111.00088,9.057408,0.161216,3.238147,0.0,,1.440857
27674,Japan,JPN,1952,130.405972,113.939871,12.768681,0.179531,3.517888,0.0,,1.500268
27675,Japan,JPN,1953,145.769795,119.178928,22.042624,0.216176,4.332067,0.0,,1.6554
27676,Japan,JPN,1954,142.534085,113.008752,23.973552,0.2748,5.276981,0.0,,1.599834
27677,Japan,JPN,1955,141.87501,108.890416,27.417712,0.344416,5.222466,0.0,,1.574809
27678,Japan,JPN,1956,160.635757,121.380992,32.349456,0.468992,6.436317,0.0,,1.76481
27679,Japan,JPN,1957,188.066748,136.038007,43.890201,0.637524,7.501016,0.0,,2.047817
27680,Japan,JPN,1958,181.160879,126.484944,46.342272,0.926992,7.406671,0.0,,1.954876
27681,Japan,JPN,1959,192.619987,125.847408,57.0668,1.17248,8.533299,0.0,,2.058434
27682,Japan,JPN,1960,232.499641,139.144064,80.615328,1.601168,11.139081,0.0,,2.461229
27683,Japan,JPN,1961,282.786898,160.86634,107.701011,2.044538,12.175009,0.0,,2.965608
27684,Japan,JPN,1962,292.86443,154.214096,121.762048,2.660064,14.228222,0.0,,3.042182
27685,Japan,JPN,1963,324.835463,155.338944,151.022752,3.671328,14.802439,0.0,,3.340323
27686,Japan,JPN,1964,358.891094,160.206765,178.38002,4.004711,16.299598,0.0,,3.650259
27687,Japan,JPN,1965,386.471179,165.748368,200.955744,3.60904,16.158027,0.0,,3.885353
27688,Japan,JPN,1966,419.245117,170.450769,226.180696,3.700672,18.91298,0.0,,4.172967
27689,Japan,JPN,1967,489.30743,181.498545,282.660828,3.909459,21.238597,0.0,,4.81944
27690,Japan,JPN,1968,561.912555,200.119048,334.000735,4.228228,23.564544,0.0,,5.465051
27691,Japan,JPN,1969,653.215421,221.022233,402.074113,4.719206,25.399869,0.0,,6.274759
27692,Japan,JPN,1970,767.96311,229.263808,502.715456,7.67608,28.267462,0.040304,,7.285014
27693,Japan,JPN,1971,796.54428,206.384843,552.755827,8.093739,29.269567,0.040304,,7.459023
27694,Japan,JPN,1972,852.170216,200.215616,611.364048,7.983856,32.529752,0.076944,,7.874395
27695,Japan,JPN,1973,914.265202,214.385162,651.025791,10.581674,38.191966,0.080608,,8.335792
27696,Japan,JPN,1974,914.306206,229.190528,635.278976,14.16136,35.613054,0.062288,,8.229577
27697,Japan,JPN,1975,868.510753,213.421571,606.028154,17.15492,31.796187,0.10992,,7.726164
27698,Japan,JPN,1976,907.144545,208.382672,644.761408,20.68328,33.225585,0.0916,,7.98368
27699,Japan,JPN,1977,933.237686,204.520014,668.695698,24.684271,35.235111,0.102592,,8.131974
27700,Japan,JPN,1978,901.590083,174.739115,651.504189,34.503748,40.740439,0.102592,,7.785112
27701,Japan,JPN,1979,953.071343,190.938368,679.15904,40.89024,41.984767,0.098928,,8.162268
27702,Japan,JPN,1980,944.868566,224.299088,630.658672,47.932448,41.901414,0.076944,,8.032944
27703,Japan,JPN,1981,926.835495,247.357616,590.551194,48.59216,40.261246,0.07328,,7.828947
27704,Japan,JPN,1982,897.407791,242.63008,566.787824,49.746128,38.152159,0.0916,,7.535028
27705,Japan,JPN,1983,880.909402,229.795088,559.573408,53.34784,38.101466,0.0916,,7.35355
27706,Japan,JPN,1984,937.069892,260.175961,568.09732,71.696872,37.004474,0.095264,,7.778403
27707,Japan,JPN,1985,912.400813,271.788192,529.480976,76.98064,34.052077,0.098928,,7.533092
